"CAS","LogBCF","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","ExactMolWt","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","FractionCSP3","HallKierAlpha","HeavyAtomCount","HeavyAtomMolWt","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","MaxAbsEStateIndex","MaxAbsPartialCharge","MaxEStateIndex","MaxPartialCharge","MinAbsEStateIndex","MinAbsPartialCharge","MinEStateIndex","MinPartialCharge","MolLogP","MolMR","MolWt","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRadicalElectrons","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","NumValenceElectrons","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","RingCount","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","qed"
"67_72_1",2.71,4.0203915431768,61.5097750043269,7,3.26778683805536,7.80336051416609,3.25,1.38389341902768,3.65168025708304,0.995518138085269,5.55798298568438,0.321428571428571,2.89285714285714,0,0,7.58507187105954,0,0,0,0,0,0,0,0,0,69.6056393413951,233.81311608,0.5,0.625,0.625,1,1.74,8,236.74,21.3060588338717,9.74,2.77344711199252,3.0482612902219,76.9237905035162,5.14429012345679,0.236391438360427,5.14429012345679,0.236391438360427,1.84953703703704,0.0787971461201422,-1.84953703703704,-0.0787971461201422,3.7268,40.58,236.74,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,50,0,0,0,7.58507187105954,0,0,0,0,0,0,69.6056393413951,0,0,0,0,0,69.6056393413951,0,0,0,7.58507187105954,0,0,0,0,0,0,0,69.6056393413951,7.58507187105954,0,0,0,0,0,0,0,0,0,30.8657407407407,0,0,0,0,0,0,-3.69907407407407,0,0.562581612709444
"68_12_2",-0.1,2.82574936874587,33.8743029809272,4.28445705037617,3.43281215515345,3.43281215515345,2.27005561002966,1.38832834114259,1.38832834114259,1.06902063033323,1.06902063033323,0.210818510677892,0.210818510677892,0,0,0,4.79453718407182,0,0,0,6.41009530611612,4.89990973085048,14.0953439653544,0,0,0,73.052763844,1.6,1.8,1.8,0.666666666666667,-0.53,5,66.039,9.65148445440323,4.47,1.75818443804035,3.47,31.3904910268699,9.43055555555556,0.351386795010822,9.43055555555556,0.208684718079684,0.75,0.208684718079684,0.75,-0.351386795010822,-0.2956,19.751,73.095,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,30,4.89990973085048,0,0,6.41009530611612,0,0,4.79453718407182,0,0,0,0,0,14.0953439653544,0,0,4.79453718407182,6.41009530611612,0,4.89990973085048,0,0,14.0953439653544,0,0,0,0,0,0,0,25.405349002321,4.79453718407182,0,0,0,0,0,0,20.31,0,0,0,0,0,0,0,0,0,15,0.390268239886167
"71_43_2",0.63,3,71.9610050577953,4.24264068711929,3.46410161513775,3.46410161513775,3,2,2,1.15470053837925,1.15470053837925,0.666666666666667,0.666666666666667,0.384900179459751,0.384900179459751,0,0,0,0,0,0,0,0,36.3982024107697,0,0,78.046950192,0.333333333333333,0.5,0.666666666666667,0,-0.78,6,72.066,34.3994618804395,3.41157088122605,1.60576943967352,0.582399260140045,37.431403119497,2,0.0622685707820925,2,-0.0622685707820925,2,0.0622685707820925,2,-0.0622685707820925,1.6866,26.442,78.114,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,36.3982024107697,0,0,0,1,0,0,0,0,0,0,0,36.3982024107697,0,0,0,0,0,0,0,0,0,0,36.3982024107697,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.442628371899365
"71_55_6",0.7,3.02371578407382,20.3645279766003,4.5,2.63389341902768,4.90168025708304,2,1.06694670951384,2.20084012854152,0.781232423799555,3.62941155711295,0,0,0,0,3.79253593552977,0,0,0,0,0,6.92373719969062,0,0,0,34.8028196706975,131.930033136,1.2,1.2,1.2,1,0.87,5,130.381,3.60964047443681,5.87,1.54538757842146,52.9973616065531,46.0139918228712,5.06095679012346,0.187382185349887,5.06095679012346,0.187382185349887,1.08333333333333,0.0840134511428574,-1.08333333333333,-0.0840134511428574,2.3765,25.964,133.405,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,32,0,0,3.79253593552977,0,0,0,0,0,0,0,34.8028196706975,6.92373719969062,0,0,0,0,34.8028196706975,0,0,0,10.7162731352204,0,0,0,0,0,0,0,34.8028196706975,3.79253593552977,0,0,6.92373719969062,0,0,0,0,0,0,15.1828703703704,0,0,0,0,0,0,-1.08333333333333,1.4837962962963,0.445170556773413
"72_43_5",2.5,2.41453685790662,526.466238471707,15.4578191578136,11.646542422662,13.9143292607174,9.95203826827321,6.30045139478171,7.43434481380939,4.52094472945348,6.88988411444718,3.22559742150018,3.88025109220816,2.16313552407456,2.91906447009302,3.79253593552977,0,0,5.91790604616139,0,22.6259266499618,0,14.2195950825551,48.5309365476929,0,44.2765455782977,344.01376276,0.714285714285714,1.04761904761905,1.28571428571429,0.25,-1.09,21,330.533,47493.0169575244,16.2834435183832,6.78031505750954,3.96908732136816,139.085154922806,6.18392876389239,0.496768212601386,6.18392876389239,0.200859058875366,0.375636810279668,0.200859058875366,-1.45518164210128,-0.496768212601386,5.2059,88.121,345.653,0,2,0,0,0,2,0,2,2,0,5,0,4,0,0,0,112,9.4737259076001,11.4990236665678,0,3.79253593552977,0,0,0,0,0,0,59.068287944544,35.3923712572404,0,20.1375011287165,2,9.4737259076001,34.8028196706975,0,0,0,9.71044198169117,14.2195950825551,59.6578395310869,0,11.4990236665678,9.4737259076001,0,11.4990236665678,34.8028196706975,18.0121310180848,0,0,17.0448090295554,48.5309365476929,0,0,0,18.46,0,18.5517862916772,0,0,0,0,0,0,-1.45518164210128,31.4867286837575,0.708529918889886
"74_31_7",3.12,1.68628439952253,585.518049952665,13.6231095757433,11.0829037686548,11.0829037686548,9.89897948556636,6.64273441009184,6.64273441009184,4.5594010767585,4.5594010767585,3.00982858534666,3.00982858534666,2.01320023927967,2.01320023927967,0,0,0,0,0,22.7495450987342,0,0,36.3982024107697,59.1645137557055,0,260.131348512,0.35,0.65,1,0,-2.74,20,244.212,65963.7519299262,12.3018183053348,5.93421006802414,3.17552573937696,118.645315898841,3.36719970395566,0.355525137608295,3.36719970395566,0.0385226046007915,1.07852933148568,0.0385226046007915,1.07852933148568,-0.355525137608295,5.1738,85.8914,260.34,2,2,0,0,0,3,0,3,2,2,2,0,4,0,0,0,98,10.6335772080127,0,0,0,0,0,0,0,0,0,36.3982024107697,48.5309365476929,22.7495450987342,0,3,0,22.7495450987342,0,0,0,0,10.6335772080127,84.9291389584626,0,0,10.6335772080127,22.7495450987342,0,0,0,0,0,0,84.9291389584626,0,0,0,24.06,0,0,0,0,0,0,0,0,0,39.6666666666667,0.675538973108397
"74_97_5",0.6,1.63299316185545,4.75488750216347,2.70710678118655,1.463035727205,3.80496121233816,1.4142135623731,0.534522483824849,2.1905138753961,0.101015254455221,1.57467197750347,0,0,0,0,0,0,0,0,4.78927146910576,0,0,0,0,15.9299438979493,11.6009398902325,127.902839844,2,2,2,1,0.77,3,127.368,2.75488750216347,3.77,2.77,2.77,32.9100648603526,4.91512345679012,0.11419856410827,4.91512345679012,0.0777631430150728,0.534722222222222,0.0777631430150728,0.534722222222222,-0.11419856410827,1.5776,19.647,129.384,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11.6009398902325,15.9299438979493,0,0,4.78927146910576,0,0,27.5308837881819,0,0,0,0,4.78927146910576,0,0,0,0,0,0,27.5308837881819,4.78927146910576,0,0,0,0,0,0,0,0,0,4.91512345679012,0,0,0,0,0,0,0,0.534722222222222,0.435707562138373
"75_09_2",1.36,1.63299316185545,2.75488750216347,2.70710678118655,1.463035727205,2.97489361924191,1.4142135623731,0.534522483824849,1.60356745147455,0.101015254455221,0.90913729009699,0,0,0,0,0,0,0,5.33918526701467,0,0,0,0,0,0,23.201879780465,83.953355424,1.33333333333333,1.33333333333333,1.33333333333333,1,0.58,3,82.917,2.75488750216347,3.58,2.58,2.58,29.3457834815929,4.76388888888889,0.109132329900505,4.76388888888889,0.096706390376492,0.194444444444445,0.096706390376492,0.194444444444445,-0.109132329900505,1.4215,16.573,84.933,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,23.201879780465,0,0,0,5.33918526701467,0,0,23.201879780465,0,0,0,0,5.33918526701467,0,0,0,0,0,0,23.201879780465,5.33918526701467,0,0,0,0,0,0,0,0,0,9.52777777777778,0,0,0,0,0,0,0,0.194444444444445,0.389962106704153
"75_25_2",1.13,2.32379000772445,8,3.57735026918963,1.71124368821731,6.46923330556142,1.73205080756888,0.654653670707977,3.40168025708305,0.247435829652697,6.68076740062281,0,0,0,0,0,0,0,2.64571011856765,0,0,0,0,0,47.789831693848,0,249.762836332,1,1,1,1,1.44,4,251.723,3.24511249783653,5.44,2.66522522522522,9.87672839506172,50.3418938447536,3.10416666666667,0.124221039142942,3.10416666666667,0.124221039142942,0.270833333333333,0.0637169051263124,0.270833333333333,-0.0637169051263124,2.4547,30.569,252.731,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,0,2.64571011856765,0,0,0,0,0,0,0,0,47.789831693848,0,0,0,0,0,47.789831693848,0,0,0,2.64571011856765,0,0,0,0,0,0,0,47.789831693848,2.64571011856765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270833333333333,0,0.581277810055708
"75_35_4",1.11,2.80303948767405,27.0195500086539,3.57735026918963,1.963035727205,3.47489361924191,1.73205080756888,0.731517863602501,1.48744680962096,0.338689813340996,1.44464086859442,0,0,0,0,0,0,0,4.49146817415793,0,0,0,0,0,6.5789356835985,23.201879780465,95.953355424,1.5,1.5,1.5,0,0.32,4,94.928,3.24511249783653,4.32,1.62120481927711,39.47625,35.0211225638053,4.84567901234568,0.0991840388726837,4.84567901234568,0.0991840388726837,0.111111111111112,0.071555308341519,0.111111111111112,-0.071555308341519,1.9352,20.846,96.944,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,29.7808154640635,0,0,4.49146817415793,0,0,23.201879780465,0,0,0,0,0,11.0704038577564,0,0,0,0,0,23.201879780465,0,0,0,0,11.0704038577564,0,0,0,0,0,9.69135802469136,0,0,0,0,0,0,0.111111111111112,3.08641975308642,0.432798364351925
"75_65_0",0.7,3.02371578407382,19.1194154787637,4.5,3.94721359549996,3.94721359549996,2,1.72360679774998,1.72360679774998,2.17082039324994,2.17082039324994,0,0,0,0,5.60105081098369,0,0,0,0,0,0,20.7712115990719,0,0,5.10652739484071,74.07316494,1.2,1.2,1.2,1,-0.04,5,64.043,3.60964047443681,4.96,0.976756001981893,9507.96,32.6283111232154,8.52083333333333,0.390760087907981,8.52083333333333,0.0563258534106586,0.5,0.0563258534106586,-0.5,-0.390760087907981,0.7772,21.9718,74.123,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,32,5.10652739484071,0,0,0,0,0,0,0,0,0,0,20.7712115990719,0,5.60105081098369,0,5.10652739484071,0,0,0,0,26.3722624100556,0,0,0,0,0,0,0,0,10.7075782058244,0,0,20.7712115990719,0,0,0,0,20.23,0,0,0,0,0,0,0,0,0,13.25,0.449827656748478
"75_98_9",0.36,3.79111841708697,78.5711689929472,6.07735026918963,4.85546188596382,4.85546188596382,2.94337567297406,2.17773094298191,2.17773094298191,2.55515256440848,2.55515256440848,0.641596414472866,0.641596414472866,0,0,11.3842957573486,4.79453718407182,0,0,0,0,0,20.7712115990719,0,0,5.10652739484071,102.06807956,1.42857142857143,1.57142857142857,1.57142857142857,0.8,-0.53,7,92.053,17.0861663271803,6.47,1.52347577184005,2.20126142595978,43.1547753376558,10.0208333333333,0.480844508313428,10.0208333333333,0.308279507406691,0.583333333333333,0.308279507406691,-0.756944444444444,-0.480844508313428,1.1171,27.0908,102.133,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,42,5.10652739484071,0,0,0,0,5.96930528795185,4.79453718407182,0,0,0,0,20.7712115990719,0,5.41499046939678,0,9.90106457891253,5.96930528795185,0,0,5.41499046939678,20.7712115990719,0,0,0,0,0,0,0,0,11.0758326827926,4.79453718407182,5.41499046939678,20.7712115990719,0,0,0,0,37.3,0,0,0,0,0,0,0,0,0,21.9166666666667,0.497229351361266
"76_03_9",0.23,3.79111841708697,83.4259219652206,6.07735026918963,2.9893553049915,5.25714214304687,2.94337567297406,1.24467765249575,2.37857107152343,0.802911633451118,3.08414405725067,0.242500650680846,0.727501952042539,0,0,9.76184122348162,4.79453718407182,0,0,0,0,0,0,0,0,39.9093470655383,161.904212312,1.42857142857143,1.57142857142857,1.57142857142857,0.5,0.34,7,162.379,17.0861663271803,7.34,2.07242116750501,2.97091482649842,54.969747675111,9.625,0.47808031567667,9.625,0.355610760682495,1.46064814814815,0.355610760682495,-2.16666666666667,-0.47808031567667,1.4412,27.9258,163.387,1,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,42,5.10652739484071,0,0,0,3.79253593552977,5.96930528795185,0,4.79453718407182,0,0,34.8028196706975,0,0,0,0,9.90106457891253,40.7721249586494,0,0,0,3.79253593552977,0,0,0,0,0,0,0,34.8028196706975,14.8683686183223,4.79453718407182,0,0,0,0,0,0,37.3,0,14.3981481481481,0,0,0,0,0,0,-2.16666666666667,16.0185185185185,0.548785304955716
"76_12_0",1.77,4.0203915431768,67.0195500086539,7,3.26778683805536,6.29150262212918,3.25,1.38389341902768,2.89575131106459,0.995518138085269,3.46573279838944,0.321428571428571,1.75,0,0,9.17424692566868,8.78083009534964,0,0,0,0,0,0,0,46.4037595609301,0,201.87221716,0.75,0.875,0.875,1,1.02,8,203.83,21.3060588338717,9.02,2.33145278090424,2.53393022338556,64.6483288556053,11.7878086419753,0.319612308839706,11.7878086419753,0.319612308839706,3.25385802469136,0.20133238065179,-3.25385802469136,-0.20133238065179,3.1882,31.09,203.83,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,50,0,0,0,0,0,9.17424692566868,0,8.78083009534964,0,0,46.4037595609301,0,0,0,0,8.78083009534964,46.4037595609301,0,0,0,9.17424692566868,0,0,0,0,0,8.78083009534964,0,46.4037595609301,9.17424692566868,0,0,0,0,0,0,0,0,0,17.8765432098765,0,0,0,0,0,0,17.0679012345679,0,0.574780666442066
"76_44_8",3.94,2.31718427967263,467.274871802359,12.8009649083212,8.03250265701272,13.3240052791419,7.70324792687585,4.84612824511997,7.55035086364732,4.5067835805374,8.28638740117229,3.89635340214297,8.60579846720866,3.08131158653574,6.59653833207268,14.0816986963677,0,0,27.2774726647557,0,0,0,0,12.1520402136678,0,81.2065792316276,369.82109392,0.882352941176471,1.41176470588235,2,0.6,1.51,17,368.281,7629.56033732472,13.4911008935718,3.5806067554947,1.1504173843107,133.749894120614,6.57224537037037,0.166722927810879,6.57224537037037,0.166722927810879,0.205030864197532,0.118069553806746,-1.48163580246914,-0.118069553806746,5.2415,76.098,373.321,0,0,3,0,3,0,0,0,0,0,7,0,0,1,0,1,94,0,9.74834458288222,4.33335411348544,0,0,0,0,0,0,34.8028196706975,58.5557997745978,0,11.8358120923228,15.4416605724329,3,0,81.2065792316276,0,0,11.8358120923228,19.4587865645734,0,22.216612917895,0,0,0,0,0,81.2065792316276,19.4587865645734,0,11.8358120923228,0,22.216612917895,0,0,0,0,0,44.4523533950617,0,0,0,0,0,0,-1.48163580246914,0.890393518518521,0.402355653156792
"76_83_5",2.63,2.23880846354515,563.239142070131,13.8386525253671,11.0382185108536,11.7941474568721,9.81551514656762,6.67103304407349,7.04899751708272,4.75654956611024,5.32349627562408,3.51471944418435,4.16937311489232,2.50344079416264,2.88140526717187,4.87417229144111,0,0,0,0,16.690354475091,0,0,54.5973036161545,36.3982024107697,11.6009398902325,278.08622816,0.45,0.7,0.95,0.0526315789473684,-2.05,20,263.662,65635.3615713415,12.9574057323761,5.51985224701662,2.23362110961606,124.213799872903,7.11546296296296,0.119376564852554,7.11546296296296,0.119376564852554,0.649027777777778,0.10354363174616,-0.649027777777778,-0.10354363174616,5.2173,85.061,278.782,0,0,0,0,0,3,0,3,0,0,1,0,3,0,0,0,98,0,4.87417229144111,0,0,0,0,0,0,0,11.6009398902325,90.9955060269242,16.690354475091,0,0,3,0,11.6009398902325,0,0,0,4.87417229144111,0,107.685860502015,0,0,0,0,0,11.6009398902325,0,4.87417229144111,0,16.690354475091,90.9955060269242,0,0,0,0,0,7.11546296296296,0,0,0,0,0,0,0,33.2456481481481,0.455218196936082
"76_93_7",0.26,2.59426529333397,466.005235981653,12.3031186194344,9.07617817336004,9.07617817336004,8.15371910401914,5.22270494577781,5.22270494577781,3.74761356860233,3.74761356860233,2.69263631358379,2.69263631358379,1.77232747867667,1.77232747867667,11.5703560989355,15.0075919737532,0,0,11.126902983394,0,0,60.6636706846161,0,0,0,228.078644244,0.823529411764706,1.17647058823529,1.47058823529412,0.0714285714285714,-2.13,17,216.151,8998.97996025125,11.3582137435981,4.39239335312671,1.92403856209466,98.96837115879,11.3721371882086,0.478582562652297,11.3721371882086,0.344754330366921,0.346018518518519,0.344754330366921,-1.9975,-0.478582562652297,2.0071,63.5186,228.247,2,3,0,0,0,2,0,2,2,2,3,0,3,0,0,0,86,10.2130547896814,0,0,5.60105081098369,0,5.96930528795185,0,4.79453718407182,0,0,60.6636706846161,11.126902983394,0,0,2,15.0075919737532,5.96930528795185,0,0,0,5.60105081098369,0,71.7905736680101,0,0,0,0,0,0,16.1823600776333,10.3955879950555,0,11.126902983394,60.6636706846161,0,0,0,57.53,0,0,0,0,0,0,0,0,0,45.25,0.844401447463543
"78_40_0",0.11,3.90847194977587,112.769535289866,8.74264068711929,7.20152710091505,8.09595429191497,5.18198051533946,3.7176424906843,5.17823597736475,1.70053733390514,3.36956119414654,0.861639983645999,2.584919950938,0.586145047900246,1.75843514370074,7.82269712313217,4.56504828493133,0,0,19.8206458935388,0,0,20.7712115990719,0,0,13.5712414851355,182.07079559,0.909090909090909,1.18181818181818,1.36363636363636,1,0.11,11,167.036,203.190010228164,11.11,5.7213645832552,4.53424077118568,67.4542079628083,11.3465277777778,0.474248047705051,11.3465277777778,0.474248047705051,0.330632716049383,0.287168355246114,-3.2193287037037,-0.287168355246114,2.204,42.4845,182.156,0,4,0,0,0,0,0,0,4,0,5,0,6,0,0,0,68,0,0,0,0,0,7.82269712313217,13.5712414851355,4.56504828493133,0,0,0,20.7712115990719,0,19.8206458935388,0,18.1362897700668,7.82269712313217,0,0,0,20.7712115990719,19.8206458935388,0,0,0,0,0,0,7.82269712313217,19.8206458935388,18.1362897700668,0,20.7712115990719,0,0,0,0,44.76,0,0,0,0,0,0,0,0,25.8106944444444,2.99486111111111,0.590472291488934
"78_42_2",1.7,4.9090100555573,345.283247871973,21.9599728689267,20.4188592827225,21.3132864737224,13.9775354730739,12.5131974484187,13.9737909350992,8.58401858842987,10.2530424486713,6.03488351439787,7.43078040794834,3.39621610941371,4.80000099670254,7.82269712313217,4.56504828493133,0,0,37.5743640320229,38.5249297375561,38.5249297375561,0,0,41.5424231981437,13.5712414851355,434.352496742,0.551724137931034,0.827586206896552,1.03448275862069,1,0.11,29,383.234,1459626.70369626,29.11,18.8452333421602,14.6966926659755,182.023166021947,13.4290492724868,0.474307669959527,13.4290492724868,0.474307669959527,0.416298103084719,0.286583700022942,-3.51690936791383,-0.286583700022942,8.7935,125.3805,434.642,0,4,0,0,0,0,0,0,4,0,5,0,21,0,0,0,176,0,0,0,0,0,7.82269712313217,13.5712414851355,4.56504828493133,0,0,99.3298178044778,37.0161830072622,0,19.8206458935388,0,18.1362897700668,7.82269712313217,0,0,17.7537181384842,118.592282673256,19.8206458935388,0,0,0,0,0,0,7.82269712313217,19.8206458935388,18.1362897700668,17.7537181384842,118.592282673256,0,0,0,0,44.76,0,0,0,0,0,0,0,0,31.0977907690854,25.7077647864701,0.169287539351148
"78_51_3",0.76,4.04487352863915,281.112594413655,19.3492424049175,16.9115533465452,17.8059805375451,12.6819805153395,9.94969329825318,11.4102867849336,5.8446618446837,7.5136857049251,3.35790120523432,4.85430706079,1.7811788272596,2.89921281600949,7.82269712313217,4.56504828493133,0,19.8206458935388,39.6412917870775,38.5249297375561,0,0,0,20.7712115990719,27.7818303465356,398.243340218,0.5,0.807692307692308,1.07692307692308,1,-0.0100000000000001,26,359.165,399649.02192974,25.99,19.7433562922664,17.4061379600612,159.174149024088,12.6464453420257,0.474526401282134,12.6464453420257,0.474526401282134,0.161087074101143,0.379041489217809,-3.62609018067104,-0.379041489217809,4.5944,102.6435,398.477,0,7,0,0,0,0,0,0,7,0,8,0,21,0,0,0,158,14.2105888614001,0,0,0,0,7.82269712313217,13.5712414851355,4.56504828493133,0,0,40.0336764678499,19.262464868778,19.8206458935388,39.6412917870775,0,32.3468786314669,7.82269712313217,0,0,0,59.2961413366279,59.4619376806163,0,0,0,0,0,0,7.82269712313217,59.4619376806163,32.3468786314669,0,59.2961413366279,0,0,0,0,72.45,0,0,0,0,0,0,0,0,28.6672529289494,28.6383026266062,0.206700945347154
"78_63_7",3.48,4.22599002375568,251.832447625604,16.2426406871193,15.0472067242285,15.0472067242285,8.62132034355964,7.35693669544761,7.35693669544761,8.57746348262056,8.57746348262056,2.36364194209636,2.36364194209636,1.16098763771484,1.16098763771484,0,0,0,22.4042032439348,0,12.841643245852,0,0,69.2373719969062,0,19.5502838130244,290.245709568,0.45,0.7,0.9,1,-0.16,20,256.172,5959.61459528182,19.84,6.73399765685084,11.6488645414657,124.526154293283,5.53835069444444,0.230400337440513,5.53835069444444,0.098098477875925,0.306911013544536,0.098098477875925,-0.365434027777778,-0.230400337440513,4.81720000000001,81.2380000000001,290.444,0,4,0,0,0,0,0,0,4,0,4,0,7,0,0,0,122,0,0,0,0,0,0,0,19.5502838130244,0,0,0,82.0790152427582,0,22.4042032439348,0,19.5502838130244,0,0,0,0,104.483218486693,0,0,0,0,0,0,0,0,22.4042032439348,19.5502838130244,0,82.0790152427582,0,0,0,0,36.92,0,0,0,0,0,0,0,0,0,42,0.497486406935649
"78_79_5",1.3,3.20480541788644,51.0586500259616,4.28445705037617,3.49156383156272,3.49156383156272,2.27005561002966,1.55047681565195,1.55047681565195,1.05047681565195,1.05047681565195,0.348461712529338,0.348461712529338,0,0,0,0,0,0,0,5.57310453006927,0,6.07602010683388,6.92373719969062,13.157871367197,0,68.062600256,1.8,2,2,0.2,-0.52,5,60.055,9.65148445440323,4.48,1.76735632183908,3.48,32.8198134210475,3.55555555555556,0.0988231071835825,3.55555555555556,-0.0403835494264105,1.01851851851852,0.0403835494264105,1.01851851851852,-0.0988231071835825,1.7485,25.011,68.119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,24.8069960041001,6.92373719969062,0,0,0,0,0,0,0,0,6.92373719969062,0,24.8069960041001,0,0,0,0,0,0,0,0,0,6.92373719969062,24.8069960041001,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0.410514682239005
"78_87_5",0.85,2.53953886135939,18.8547529722733,4.28445705037617,3.04038599639463,4.55224388843154,2.27005561002966,1.47107769180191,2.44203595609874,0.935072880624039,1.98872206094439,0.212624534314072,0.9878007090541,0,0,0,0,0,5.37708786820573,5.88000344497034,0,0,0,6.92373719969062,0,23.201879780465,111.984655552,1.8,2,2,1,0.58,5,106.939,9.65148445440323,5.58,2.79834061135371,4.58,42.0756677103861,5.33024691358025,0.125125114037675,5.33024691358025,0.0442792235006761,0.121913580246913,0.0442792235006761,0.121913580246913,-0.125125114037675,1.8525,26.035,112.987,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,23.201879780465,0,6.92373719969062,11.2570913131761,0,0,0,23.201879780465,0,0,0,12.3008250678963,5.88000344497034,0,0,0,0,0,0,23.201879780465,11.2570913131761,0,0,6.92373719969062,0,0,0,0,0,0,10.5347222222222,0,0,0,0,0,0,0,2.52083333333333,0.454926628978463
"79_01_6",1.2,3.14319730627807,42.8547529722733,4.28445705037617,2.21124368821731,4.47903052627267,2.27005561002966,0.884857497840033,2.07722222433047,0.39875540678256,1.62483764891911,0.0824786098842323,0.74230748895809,0,0,0,0,0,4.49146817415793,0,5.53520192887821,0,0,0,0,34.8028196706975,129.914383072,1.4,1.6,1.6,0,0.61,5,130.381,9.65148445440323,5.61,2.82691973969631,4.61,45.3243887906869,4.95679012345679,0.117603186740395,4.95679012345679,0.117603186740395,0.0895061728395066,0.0903590844896965,0.0895061728395066,-0.0903590844896965,2.5017,25.642,131.389,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,30,0,4.49146817415793,0,0,0,0,0,0,0,0,34.8028196706975,0,5.53520192887821,0,0,0,34.8028196706975,0,0,0,0,0,10.0266701030361,0,0,0,0,0,34.8028196706975,0,0,0,0,10.0266701030361,0,0,0,0,0,14.8240740740741,0,0,0,0,0,0,0.0895061728395066,1.08641975308642,0.473775058614819
"79_27_6",0.74,2.99349724347847,26.5293250129808,5.15470053837925,2.66655843041616,9.01054458687498,2.64273441009184,1.2062048942773,4.86890700944406,0.668909850447434,7.07245961658045,0.19047619047619,5.14285714285714,0,0,0,0,0,0,7.47288418886446,0,0,0,0,63.7197755917974,0,341.688998464,0.666666666666667,0.833333333333333,0.833333333333333,1,1.92,6,343.638,13.6096404744368,7.92,3.86633200693807,4.08891891891892,70.5743835647916,3.26157407407407,0.0919794054196059,3.26157407407407,0.0919794054196059,0.310185185185185,0.0742996396999463,0.310185185185185,-0.0742996396999463,3.2182,43.284,345.654,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,63.7197755917974,0,0,7.47288418886446,0,0,63.7197755917974,0,0,0,7.47288418886446,0,0,0,0,0,0,0,63.7197755917974,7.47288418886446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62037037037037,0,0.64024100674925
